,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
vi,,,,,,2.19%,,,,,,,,2.19%,,,,2.19%,,,,,,,2.18%,,,2.18%,2.18%,2.18%,,2.18%,,,,,,,,2.18%,,2.18%,,,,,2.18%,,2.18%,,,,,,,,2.18%,,,,2.18%,,2.18%,2.18%,,,,,2.18%,,2.18%,,,,,,,,,,,,2.17%,,,,,2.17%,,2.17%,2.17%,,,,2.17%,,,,,,2.16%,2.16%,,,,2.16%,,,,,2.16%,,,,2.16%,,2.16%,,,,2.16%,,,,,,,,,2.16%,,,,,2.16%,,,,2.15%,,,,,,,,2.15%,,,2.15%,2.15%,,,,2.14%,,,,,2.14%,2.14%,,,,,
viego,,,,,,10.99%,,,,,,,,10.99%,,,,10.99%,,,,,,,11.00%,,,11.00%,11.00%,11.00%,,11.00%,,,,,,,,11.00%,,11.00%,,,,,11.00%,,11.00%,,,,,,,,11.00%,,,,11.00%,,11.00%,11.00%,,,,,11.00%,,11.00%,,,,,,,,,,,,11.00%,,,,,11.00%,,11.00%,11.00%,,,,11.00%,,,,,,11.01%,11.01%,,,,11.01%,,,,,11.01%,,,,11.01%,,11.01%,,,,11.01%,,,,,,,,,11.01%,,,,,11.01%,,,,11.02%,,,,,,,11.02%,,,,11.02%,11.02%,,,,11.01%,,,,,11.01%,11.01%,,,,,
viktor,,4.25%,4.25%,4.25%,,,4.25%,4.25%,,,4.25%,4.25%,,,,,,,,,4.25%,,,,,,,,,,,,,4.24%,4.24%,,,,,,,,,4.24%,,,,,,,,,,,,,,4.24%,4.24%,,,,,,,,,4.24%,,,,4.23%,,,,,4.23%,,,,,,,,,,,,,,,,4.23%,,,,,4.23%,,,,,,,,,,,4.23%,,,,,,,,,,,,,,,,,4.22%,4.22%,,4.22%,,,,,,,,4.22%,,,,,,4.21%,,4.21%,,,,4.21%,,,,,4.21%,,4.21%,4.21%,,,,,,,,4.21%,
vladimir,10.34%,10.41%,10.41%,10.41%,,,10.41%,10.41%,,,10.41%,10.41%,,,,,,,,10.34%,10.41%,10.34%,,10.35%,,,10.35%,,,,,,10.35%,10.42%,10.42%,10.35%,10.35%,10.35%,10.35%,,10.35%,,10.35%,10.42%,10.35%,10.35%,,,,10.37%,10.37%,,,,,,,10.44%,10.44%,10.37%,,10.37%,,,10.37%,,10.37%,10.44%,,,,10.46%,,,,10.38%,10.46%,,,,10.38%,,,,10.38%,,,,,,,10.38%,10.46%,10.38%,,,,10.48%,10.41%,,,,,,10.41%,,10.41%,10.41%,10.48%,,,,,10.41%,,10.41%,,10.41%,10.41%,,,,,,,10.50%,10.50%,,10.50%,,,10.42%,,,,10.42%,10.53%,,,10.48%,,,10.55%,,10.55%,,,10.55%,,,,,,10.56%,,10.56%,10.56%,10.49%,,,,,,,10.56%,
volibear,4.42%,,,,,4.45%,,,,,,,,4.45%,,,,4.45%,,4.42%,,4.42%,,4.43%,4.46%,,4.43%,4.46%,4.46%,4.46%,,4.46%,4.43%,,,4.43%,4.43%,4.43%,4.43%,4.46%,4.43%,4.46%,4.43%,,4.43%,4.43%,4.46%,,4.47%,4.44%,4.44%,,,,,,4.47%,,,4.44%,4.47%,4.44%,4.47%,4.47%,4.44%,,4.44%,,4.47%,,4.47%,,,,,4.44%,,,,,4.44%,,4.47%,,4.44%,,,4.47%,,4.47%,4.47%,4.44%,,4.44%,4.47%,,,,4.45%,,4.48%,4.48%,,,4.45%,4.48%,4.45%,4.45%,,,4.48%,,,4.45%,4.48%,4.45%,4.48%,4.45%,4.45%,,4.49%,,,,,,,,,4.49%,,4.46%,,,4.49%,4.46%,,,4.50%,4.47%,,,,,,4.50%,4.50%,,,,4.50%,,,,4.51%,,,4.48%,,4.51%,4.51%,,,,,
warwick,4.68%,,,,,4.79%,,,,,,,,4.79%,,,,4.79%,,4.68%,,4.68%,,4.68%,4.80%,,4.68%,4.80%,4.80%,4.80%,,4.80%,4.68%,,,4.68%,4.68%,4.68%,4.68%,4.80%,4.68%,4.80%,4.68%,,4.68%,4.68%,4.80%,,4.80%,4.69%,4.69%,,,,,,4.80%,,,4.69%,4.80%,4.69%,4.80%,4.80%,4.69%,,4.69%,,4.80%,,4.80%,,,,,4.69%,,,,,4.69%,,4.80%,,4.69%,,,4.80%,,4.80%,4.80%,4.69%,,4.69%,4.80%,,,,4.70%,,4.81%,4.81%,,,4.70%,4.81%,4.70%,4.70%,,,4.81%,,,4.70%,4.81%,4.70%,4.81%,4.70%,4.70%,,4.82%,,,,,,,,,4.82%,,4.71%,,,4.82%,4.71%,,,4.83%,4.71%,,,,,,4.82%,4.82%,,,4.82%,,,,,4.83%,,,4.72%,,4.83%,4.83%,,,,,
wukong,5.72%,10.17%,10.17%,2.82%,5.41%,10.99%,12.58%,19.92%,20.08%,2.31%,12.58%,12.58%,3.05%,10.99%,21.07%,5.41%,5.41%,20.42%,20.08%,12.28%,10.17%,15.53%,20.08%,12.28%,20.38%,20.04%,12.29%,11.00%,20.38%,11.00%,2.31%,20.38%,12.29%,12.55%,10.16%,12.29%,8.88%,12.29%,8.88%,20.38%,15.55%,20.38%,12.29%,12.55%,12.29%,12.29%,20.38%,3.06%,20.33%,12.28%,12.28%,2.31%,2.31%,4.98%,19.99%,3.06%,20.33%,12.50%,10.15%,15.58%,11.00%,8.88%,20.33%,20.33%,12.28%,2.31%,12.28%,12.50%,11.00%,5.42%,20.33%,19.93%,2.31%,3.07%,3.07%,7.97%,12.45%,21.14%,3.07%,19.92%,12.28%,5.41%,20.25%,21.14%,15.62%,3.07%,21.14%,20.25%,2.31%,20.25%,11.00%,5.98%,12.45%,12.28%,20.25%,2.63%,5.41%,10.11%,8.60%,5.41%,20.19%,20.19%,21.16%,21.16%,12.28%,20.19%,5.73%,12.28%,10.11%,2.31%,20.19%,19.85%,3.08%,12.28%,20.19%,12.28%,11.01%,12.28%,12.28%,2.31%,20.12%,2.31%,3.08%,3.08%,5.41%,12.34%,2.84%,5.41%,12.34%,11.01%,5.41%,12.27%,21.18%,2.31%,20.12%,8.89%,10.08%,2.31%,11.02%,12.27%,19.66%,2.31%,2.84%,3.11%,21.54%,19.98%,19.98%,12.22%,20.00%,11.02%,19.98%,,2.32%,12.18%,19.94%,12.18%,20.01%,12.28%,21.21%,19.94%,19.94%,2.32%,2.32%,21.21%,12.18%,3.12%
xayah,,,,,,,,,1.04%,1.04%,,,,,,,,,1.04%,,,,1.04%,,,1.04%,,,,,1.04%,,,,,,,,,,,,,,,,,,,,,1.04%,1.04%,1.04%,1.04%,,,,,,,,,,,1.04%,,,,,,,1.04%,,,,,,,1.04%,,,,,,,,,1.04%,,,,,,,,,,,,,,,,,,,,,1.04%,,1.04%,,,,,,,,1.04%,,1.04%,,,,,,,,,,,,1.04%,,,,1.04%,,,1.04%,1.04%,,,,,,,,,,,,,,,,,,,,1.04%,1.04%,,,
xerath,,5.05%,5.05%,5.05%,5.03%,,5.05%,5.05%,,,5.05%,5.05%,5.03%,,5.03%,5.03%,5.03%,,,,5.05%,,,,,,,,,,,,,5.04%,5.04%,,,,,,,,,5.04%,,,,5.02%,,,,,,,,5.02%,,5.04%,5.04%,,,,,,,,,5.04%,,5.02%,,5.04%,,5.01%,5.01%,,5.03%,5.01%,5.01%,,,5.01%,,5.01%,,5.01%,5.01%,,,,,,5.03%,,,5.01%,5.00%,5.01%,,5.00%,,,5.00%,5.00%,,,,,5.01%,,,,5.00%,,,,,,,,,,4.98%,4.98%,4.98%,5.00%,5.00%,4.98%,5.00%,,4.98%,,4.98%,,,,4.99%,,,,,,4.99%,4.97%,4.99%,,,4.99%,4.99%,,,,,,,4.99%,4.99%,,4.97%,,,,,4.97%,4.99%,4.97%
xinzhao,,,,,,4.22%,,,,,,,,4.22%,,,,4.22%,,,,,,,4.21%,,,4.21%,4.21%,4.21%,,4.21%,,,,,,,,4.21%,,4.21%,,,,,4.21%,,4.20%,,,,,,,,4.20%,,,,4.20%,,4.20%,4.20%,,,,,4.20%,,4.20%,,,,,,,,,,,,4.19%,,,,,4.19%,,4.19%,4.19%,,,,4.19%,,,,,,4.18%,4.18%,,,,4.18%,,,,,4.18%,,,,4.18%,,4.18%,,,,4.17%,,,,,,,,,4.17%,,,,,4.17%,,,,4.14%,,,,,,,4.14%,4.14%,,,4.14%,4.14%,,,,,,,,,4.13%,4.13%,,,,,
yasuo,19.69%,19.92%,19.92%,19.92%,,,19.92%,19.92%,18.65%,18.65%,19.92%,19.92%,,,,,,,18.65%,19.69%,19.92%,19.69%,18.65%,19.69%,,18.66%,19.69%,,,,18.66%,,19.69%,19.92%,19.92%,19.69%,19.69%,19.69%,19.69%,,19.69%,,19.69%,19.92%,19.69%,19.69%,,,,19.69%,19.69%,18.66%,18.66%,18.66%,18.66%,,,19.92%,19.92%,19.69%,,19.69%,,,19.69%,18.66%,19.69%,19.92%,,,,19.93%,18.67%,,,19.70%,19.93%,,,18.67%,19.70%,,,,19.70%,,,,18.67%,,,19.70%,19.93%,19.70%,,,,19.94%,19.71%,,,,,,19.71%,,19.71%,19.71%,19.94%,18.68%,,18.68%,,19.71%,,19.71%,,19.71%,19.71%,18.68%,,18.70%,,,,19.96%,19.96%,,19.96%,,,19.73%,,18.70%,,19.73%,19.97%,18.71%,,19.77%,18.74%,18.74%,20.00%,,20.00%,,,20.00%,20.00%,,,,18.75%,20.01%,,,20.01%,19.79%,,,,18.75%,18.75%,,20.01%,
yone,4.74%,4.76%,4.76%,4.76%,,,4.76%,4.76%,,,4.76%,4.76%,,,,,,,,4.74%,4.76%,4.74%,,4.74%,,,4.75%,,,,,,4.75%,4.77%,4.77%,4.75%,4.75%,4.75%,4.75%,,4.75%,,4.75%,4.77%,4.75%,4.75%,,,,4.75%,4.75%,,,,,,,4.77%,4.77%,4.75%,,4.75%,,,4.75%,,4.75%,4.77%,,,,4.77%,,,,4.75%,4.77%,,,,4.75%,,,,4.75%,,,,,,,4.75%,4.77%,4.75%,,,,4.78%,4.76%,,,,,,4.76%,,4.76%,4.76%,4.78%,,,,,4.76%,,4.76%,,4.76%,4.76%,,,,,,,4.78%,4.78%,,4.78%,,,4.76%,,,,4.76%,4.78%,,,4.76%,,,4.78%,,4.78%,,,4.78%,4.78%,,,,,4.78%,,4.78%,,4.76%,,,,,,,4.78%,
yorick,12.14%,,,,,,,,,,,,,,,,,,,12.14%,,12.14%,,12.14%,,,12.13%,,,,,,12.13%,,,12.13%,12.13%,12.13%,12.13%,,12.13%,,12.13%,,12.13%,12.13%,,,,12.12%,12.12%,,,,,,,,,12.12%,,12.12%,,,12.12%,,12.12%,,,,,,,,,12.11%,,,,,12.11%,,,,12.11%,,,,,,,12.11%,,12.11%,,,,,12.09%,,,,,,12.09%,,12.09%,12.09%,,,,,,12.09%,,12.09%,,12.09%,12.09%,,,,,,,,,,,,,12.09%,,,,12.09%,,,,12.07%,,,,,,,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,13.17%,,,,,,,,13.17%,,13.17%,13.17%,13.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.14%,,,,,,,,13.14%,,,,,,,,,,,,,,13.14%,,,,13.13%,13.13%,,,13.13%,13.13%,,,13.13%,,13.13%,,13.13%,13.13%,,,,,,,,,13.13%,13.11%,,,13.11%,,,13.11%,13.11%,,,,,,,,,13.11%,,,,,,,,,,13.09%,13.09%,13.09%,,,13.09%,,,13.09%,,13.09%,,,,,,,,,,,13.04%,,,,,,,,,,,,,,,,,,,,13.03%,,13.03%
zac,1.96%,,,,,2.15%,,,,,,,,2.15%,,,,2.15%,,1.96%,,1.96%,,1.96%,2.15%,,1.96%,2.15%,2.15%,2.15%,,2.15%,1.96%,,,1.96%,1.96%,1.96%,1.96%,2.15%,1.96%,2.15%,1.96%,,1.96%,1.96%,2.15%,,2.15%,1.96%,1.96%,,,,,,2.15%,,,1.96%,2.15%,1.96%,2.15%,2.15%,1.96%,,1.96%,,2.15%,,2.15%,,,,,1.96%,,,,,1.96%,,2.15%,,1.96%,,,2.15%,,2.15%,2.15%,1.96%,,1.96%,2.15%,,,,1.96%,,2.15%,2.15%,,,1.96%,2.15%,1.96%,1.96%,,,2.15%,,,1.96%,2.15%,1.96%,2.15%,1.96%,1.96%,,2.15%,,,,,,,,,2.15%,,1.97%,,,2.15%,1.97%,,,2.16%,1.97%,,,,,,2.16%,2.16%,,,2.16%,2.16%,,,,2.16%,,,1.97%,,,2.16%,,,,,
zed,,28.52%,28.52%,28.52%,,28.47%,28.52%,28.52%,,,28.52%,28.52%,,28.47%,,,,28.47%,,,28.52%,,,,28.47%,,,28.47%,28.47%,28.47%,,28.47%,,28.52%,28.52%,,,,,28.47%,,28.47%,,28.52%,,,28.47%,,28.48%,,,,,,,,28.48%,28.53%,28.53%,,28.48%,,28.48%,28.48%,,,,28.53%,28.48%,,28.48%,28.53%,,,,,28.53%,,,,,,28.49%,,,,,28.49%,,28.49%,28.49%,,28.53%,,28.49%,,,28.54%,,,28.50%,28.50%,,,,28.50%,,,28.54%,,28.50%,,,,28.50%,,28.50%,,,,28.51%,,,,,28.55%,28.55%,,28.55%,28.51%,,,,,28.51%,,28.57%,,28.53%,,,,28.57%,,28.57%,28.52%,28.52%,28.57%,28.57%,28.52%,28.52%,,,28.57%,28.52%,28.57%,28.57%,,,28.52%,,,,,28.57%,
zeri,,,,,,,,,2.05%,2.05%,,,,,,,,,2.05%,,,,2.05%,,,2.05%,,,,,2.05%,,,,,,,,,,,,,,,,,,,,,2.05%,2.05%,2.05%,2.05%,,,,,,,,,,,2.05%,,,,,,,2.05%,,,,,,,2.05%,,,,,,,,,2.05%,,,,,,,,,,,,,,,,,,,,,2.05%,,2.05%,,,,,,,,2.05%,,2.05%,,,,,,,,,,,,2.05%,,,,2.04%,,,2.03%,2.03%,,,,,,,,,,,2.03%,,,,,,,,,,2.03%,,,
ziggs,,0.16%,0.16%,0.16%,,,0.16%,0.16%,0.17%,0.17%,0.16%,0.16%,,,,,,,0.17%,,0.16%,,0.17%,,,0.18%,,,,,0.18%,,,0.16%,0.16%,,,,,,,,,0.16%,,,,,,,,0.17%,0.17%,0.17%,0.17%,,,0.16%,0.16%,,,,,,,0.17%,,0.16%,,,,0.16%,0.17%,,,,0.16%,,,0.17%,,,,,,,,,0.17%,,,,0.16%,,,,,0.16%,,,,,,,,,,,0.16%,0.18%,,0.18%,,,,,,,,0.18%,,0.18%,,,,0.16%,0.16%,,0.16%,,,,,0.18%,,,0.16%,0.18%,,,0.18%,0.18%,0.16%,,0.16%,,,0.16%,0.16%,,,,0.18%,0.16%,,0.16%,0.16%,,,,,0.18%,,,0.16%,
zilean,,,,,1.39%,,,,,,,,1.39%,,1.39%,1.39%,1.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39%,,,,,,,,1.39%,,,,,,,,,,,,,,1.39%,,,,1.40%,1.40%,,,1.40%,1.40%,,,1.40%,,1.40%,,1.40%,1.40%,,,,,,,,,1.40%,1.40%,,,1.40%,,,1.40%,1.40%,,,,,,,,,1.40%,,,,,,,,,,1.40%,1.40%,1.40%,,,1.40%,,,1.40%,,1.40%,,,,,,,,,,,1.40%,,,,,,,,,,,,,,,1.40%,,,,,,,1.40%
zoe,,8.21%,8.21%,8.21%,7.76%,,8.21%,8.21%,,,8.21%,8.21%,7.76%,,7.76%,7.76%,7.76%,,,,8.21%,,,,,,,,,,,,,8.21%,8.21%,,,,,,,,,8.21%,,,,7.75%,,,,,,,,7.75%,,8.20%,8.20%,,,,,,,,,8.20%,,7.75%,,8.18%,,7.74%,7.74%,,8.18%,7.74%,7.74%,,,7.74%,,7.74%,,7.74%,7.74%,,,,,,8.18%,,,7.74%,7.71%,8.16%,,7.71%,,,7.71%,7.71%,,,,,8.16%,,,,7.71%,,,,,,,,,,7.69%,7.69%,7.69%,8.13%,8.13%,7.69%,8.13%,,7.69%,,7.69%,,,,8.10%,,,,,,8.09%,7.65%,8.09%,,,8.09%,8.09%,,,,,8.07%,,8.07%,8.07%,,7.63%,,,,,7.63%,,7.63%
zyra,,,,,2.02%,1.71%,,,,,,,2.02%,1.71%,2.02%,2.02%,2.02%,1.71%,,,,,,,1.72%,,,1.72%,1.72%,1.72%,,1.72%,,,,,,,,1.72%,,1.72%,,,,,1.72%,2.03%,1.72%,,,,,,,2.03%,1.72%,,,,1.72%,,1.72%,1.72%,,,,,1.72%,2.03%,1.72%,,,2.03%,2.03%,,,2.03%,2.03%,,,2.03%,1.72%,2.03%,,2.03%,2.03%,1.72%,,1.72%,1.72%,,,,1.72%,2.03%,2.03%,,,2.03%,1.72%,1.72%,2.03%,2.03%,,1.72%,,,,,1.72%,,2.03%,,1.72%,,1.72%,,,,1.72%,,2.03%,2.03%,2.03%,,,2.03%,,1.72%,2.03%,,2.03%,,1.72%,,,,1.73%,,,,,2.04%,,1.73%,1.73%,,,1.73%,1.73%,,,,1.74%,,,,2.05%,1.74%,1.74%,,,2.05%,,
