,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
varus,,,,,,,,,5.82%,5.82%,,,,,,,,,5.82%,,,,5.82%,,,5.82%,,,,,5.82%,,,,,,,,,,,,,5.82%,,,,,,,,5.82%,5.82%,5.82%,5.82%,,,,,,,,,,,5.82%,,,,,,,5.82%,,,,,,,5.82%,,,,,,,,,5.82%,,,,,,,,,,,,,,,,,,,,,5.82%,,5.82%,5.82%,,,,,,,5.82%,,5.82%,,,5.82%,,,,,,,,,5.82%,,,,5.82%,,,,5.82%,,,,,,,,,,5.82%,5.82%,,,5.82%,,,,,,5.82%,5.82%,,,
vayne,,,,,,,,,7.02%,7.02%,,,,,,,,,7.02%,,,,7.02%,,,7.02%,,,,,7.02%,,,,,,,,,,,,,7.02%,,,,,,,,7.02%,7.02%,7.02%,7.02%,,,,,,,,,,,7.02%,,,,,,,7.02%,,,,,,,7.02%,,,,,,,,,7.02%,,,,,,,,,,,,,,,,,,,,,7.02%,,7.02%,7.02%,,,,,,,7.02%,,7.02%,,,7.02%,,,,,,,,,7.02%,,,,7.02%,,,7.02%,,,,,,,,,,,7.02%,7.02%,,,7.02%,,,,,,7.02%,7.02%,,,
veigar,,2.90%,2.90%,2.90%,,,2.90%,2.90%,,,2.90%,2.90%,,,,,,,,,2.90%,2.90%,2.90%,,2.90%,,,2.90%,,,,,,2.90%,2.90%,2.90%,,,2.90%,,,,,2.90%,,2.90%,,,,,2.90%,,,,,,,2.90%,2.90%,2.90%,,2.90%,,,,,,2.90%,,,,2.90%,,,2.90%,2.90%,2.90%,,,,,2.90%,2.90%,,,,2.90%,,,,,,2.90%,,,,,2.90%,2.90%,,,,,,,,,,2.90%,,,,,,,,,,,,,2.90%,,,2.90%,2.90%,2.90%,,2.90%,2.90%,,,,2.90%,,,2.90%,,,,,,,2.90%,2.90%,,,2.90%,2.90%,,,2.90%,,2.90%,,2.90%,2.90%,,,,2.90%,,2.90%,,2.90%,
velkoz,,,,,2.58%,,,,,2.58%,,,2.58%,,2.58%,2.58%,2.58%,,,,,,,,,,,,2.58%,,,2.58%,,,2.58%,,,,,,,,,2.58%,,,,2.58%,,,,,,,,2.58%,,,,,,,,,,,,2.58%,,2.58%,,,,2.58%,2.58%,,,2.58%,2.58%,,,2.58%,,2.58%,,2.58%,2.58%,2.58%,,,,,,,2.58%,2.58%,2.58%,,,2.58%,,,2.58%,2.58%,,,,,,,,2.58%,2.58%,,2.58%,2.58%,,,,,,,2.58%,2.58%,2.58%,2.58%,,2.58%,,,2.58%,2.58%,2.58%,,,,,,,,,,,,,,,,,,,2.58%,,2.58%,,,,,2.58%,,,,,2.58%,2.58%,2.58%
vex,,2.84%,2.84%,2.84%,,,2.84%,2.84%,,,2.84%,2.84%,,,,,,,,,2.84%,2.84%,2.84%,,2.84%,,,2.84%,,,,,,2.84%,2.84%,2.84%,,,2.84%,,,,,2.84%,,2.84%,,,,,2.84%,,,,,,,2.84%,2.84%,2.84%,,2.84%,,,,,,2.84%,,,,2.84%,,,2.84%,2.84%,2.84%,,,,,2.84%,2.84%,,,,2.84%,,,,,,2.84%,,,,,2.84%,2.84%,,,,,,,,,,2.84%,,,,,,,,,,,,,2.84%,,,2.84%,2.84%,2.84%,,2.84%,2.84%,,,,2.84%,,,2.84%,,,,,,2.84%,2.84%,,,,2.84%,2.84%,,,2.84%,,2.84%,,2.84%,2.84%,,,,2.84%,,2.84%,,2.84%,
vi,,,,,,4.67%,,,,,,,,4.67%,,,,4.67%,,,,,,,4.67%,,4.67%,4.67%,4.67%,4.67%,,4.67%,,,,,,,4.67%,4.67%,4.67%,4.67%,,,,,4.67%,,4.67%,4.67%,,,,,,,4.67%,,,,4.67%,,4.67%,4.67%,,,,,4.67%,,4.67%,,,,,,,,,,,,4.67%,,,,,4.67%,,4.67%,4.67%,,,,4.67%,4.67%,,4.67%,,,4.67%,4.67%,,,,4.67%,,,,,4.67%,,,,4.67%,,4.67%,,,,4.67%,,,,,,,,4.67%,4.67%,,,,,4.67%,,,,4.67%,,,,,,,,4.67%,,,4.67%,4.67%,4.67%,,,4.67%,,,,,4.67%,4.67%,,,,,4.67%
viego,,,,,,14.05%,,,,,,,,14.05%,,,,14.05%,,,,,,,14.05%,,14.05%,14.05%,14.05%,14.05%,,14.05%,,,,,,,14.05%,14.05%,14.05%,14.05%,,,,,14.05%,,14.05%,14.05%,,,,,,,14.05%,,,,14.05%,,14.05%,14.05%,,,,,14.05%,,14.05%,,,,,,,,,,,,14.05%,,,,,14.05%,,14.05%,14.05%,,,,14.05%,14.05%,,14.05%,,,14.05%,14.05%,,,,14.05%,,,,,14.05%,,,,14.05%,,14.05%,,,,14.05%,,,,,,,,14.05%,14.05%,,,,,14.05%,,,,14.05%,,,,,,,14.05%,,,,14.05%,14.05%,14.05%,,,14.05%,,,,,14.05%,14.05%,,,,,14.05%
viktor,,5.70%,5.70%,5.70%,,,5.70%,5.70%,,,5.70%,5.70%,,,,,,,,,5.70%,5.70%,5.70%,,5.70%,,,5.70%,,,,,,5.70%,5.70%,5.70%,,,5.70%,,,,,5.70%,,5.70%,,,,,5.70%,,,,,,,5.70%,5.70%,5.70%,,5.70%,,,,,,5.70%,,,,5.70%,,,5.70%,5.70%,5.70%,,,,,5.70%,5.70%,,,,5.70%,,,,,,5.70%,,,,,5.70%,5.70%,,,,,,,,,,5.70%,,,,,,,,,,,,,5.70%,,,5.70%,5.70%,5.70%,,5.70%,5.70%,,,,5.70%,,,5.70%,,,,,,5.70%,5.70%,5.70%,,,,5.70%,,,5.70%,,5.70%,,5.70%,5.70%,,,,5.70%,,5.70%,,5.70%,
vladimir,,4.55%,4.55%,4.55%,,,4.55%,4.55%,,,4.55%,4.55%,,,,,,,,,4.55%,4.55%,4.55%,,4.55%,,,4.55%,,,,,,4.55%,4.55%,4.55%,,,4.55%,,,,,4.55%,,4.55%,,,,,4.55%,,,,,,,4.55%,4.55%,4.55%,,4.55%,,,,,,4.55%,,,,4.55%,,,4.55%,4.55%,4.55%,,,,,4.55%,4.55%,,,,4.55%,,,,,,4.55%,,,,,4.55%,4.55%,,,,,,,,,,4.55%,,,,,,,,,,,,,4.55%,,,4.55%,4.55%,4.55%,,4.55%,4.55%,,,,4.55%,,,4.55%,,,,,,4.55%,4.55%,4.55%,,,4.55%,,,,4.55%,,4.55%,,4.55%,4.55%,,,,4.55%,,4.55%,,4.55%,
volibear,,,,,,3.88%,,,,,,,,3.88%,,,,3.88%,,,,,,,3.88%,,3.88%,3.88%,3.88%,3.88%,,3.88%,,,,,,,3.88%,3.88%,3.88%,3.88%,,,,,3.88%,,3.88%,3.88%,,,,,,,3.88%,,,,3.88%,,3.88%,3.88%,,,,,3.88%,,3.88%,,,,,,,,,,,,3.88%,,,,,3.88%,,3.88%,3.88%,,,,3.88%,3.88%,,3.88%,,,3.88%,3.88%,,,,3.88%,,,,,3.88%,,,,3.88%,,3.88%,,,,3.88%,,,,,,,,3.88%,3.88%,,,,,3.88%,,,,3.88%,,,,,,,3.88%,3.88%,,,,3.88%,3.88%,,,3.88%,,,,,3.88%,3.88%,,,,,3.88%
warwick,,,,,,3.28%,,,,,,,,3.28%,,,,3.28%,,,,,,,3.28%,,3.28%,3.28%,3.28%,3.28%,,3.28%,,,,,,,3.28%,3.28%,3.28%,3.28%,,,,,3.28%,,3.28%,3.28%,,,,,,,3.28%,,,,3.28%,,3.28%,3.28%,,,,,3.28%,,3.28%,,,,,,,,,,,,3.28%,,,,,3.28%,,3.28%,3.28%,,,,3.28%,3.28%,,3.28%,,,3.28%,3.28%,,,,3.28%,,,,,3.28%,,,,3.28%,,3.28%,,,,3.28%,,,,,,,,3.28%,3.28%,,,,,3.28%,,,,3.28%,,,,,,,3.28%,3.28%,,,3.28%,,3.28%,,,3.28%,,,,,3.28%,3.28%,,,,,3.28%
wukong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xayah,,,,,,,,,5.90%,5.90%,,,,,,,,,5.90%,,,,5.90%,,,5.90%,,,,,5.90%,,,,,,,,,,,,,5.90%,,,,,,,,5.90%,5.90%,5.90%,5.90%,,,,,,,,,,,5.90%,,,,,,,5.90%,,,,,,,5.90%,,,,,,,,,5.90%,,,,,,,,,,,,,,,,,,,,,5.90%,,5.90%,5.90%,,,,,,,5.90%,,5.90%,,,5.90%,,,,,,,,,5.90%,,,,5.90%,,,5.90%,5.90%,,,,,,,,,,5.90%,,,,5.90%,,,,,,5.90%,5.90%,,,
xerath,,4.27%,4.27%,4.27%,,,4.27%,4.27%,,,4.27%,4.27%,,,,,,,,,4.27%,4.27%,4.27%,,4.27%,,,4.27%,,,,,,4.27%,4.27%,4.27%,,,4.27%,,,,,4.27%,,4.27%,,,,,4.27%,,,,,,,4.27%,4.27%,4.27%,,4.27%,,,,,,4.27%,,,,4.27%,,,4.27%,4.27%,4.27%,,,,,4.27%,4.27%,,,,4.27%,,,,,,4.27%,,,,,4.27%,4.27%,,,,,,,,,,4.27%,,,,,,,,,,,,,4.27%,,,4.27%,4.27%,4.27%,,4.27%,4.27%,,,,4.27%,,,4.27%,,,,,,4.27%,4.27%,4.27%,,,4.27%,4.27%,,,4.27%,,,,4.27%,4.27%,,,,4.27%,,4.27%,,4.27%,
xinzhao,,,,,,6.04%,,,,,,,,6.04%,,,,6.04%,,,,,,,6.04%,,6.04%,6.04%,6.04%,6.04%,,6.04%,,,,,,,6.04%,6.04%,6.04%,6.04%,,,,,6.04%,,6.04%,6.04%,,,,,,,6.04%,,,,6.04%,,6.04%,6.04%,,,,,6.04%,,6.04%,,,,,,,,,,,,6.04%,,,,,6.04%,,6.04%,6.04%,,,,6.04%,6.04%,,6.04%,,,6.04%,6.04%,,,,6.04%,,,,,6.04%,,,,6.04%,,6.04%,,,,6.04%,,,,,,,,6.04%,6.04%,,,,,6.04%,,,,6.04%,,,,,,,6.04%,6.04%,,,6.04%,6.04%,6.04%,,,,,,,,6.04%,6.04%,,,,,6.04%
yasuo,,7.66%,7.66%,7.66%,,,7.66%,7.66%,,,7.66%,7.66%,,,,,,,,,7.66%,7.66%,7.66%,,7.66%,,,7.66%,,,,,,7.66%,7.66%,7.66%,,,7.66%,,,,,7.66%,,7.66%,,,,,7.66%,,,,,,,7.66%,7.66%,7.66%,,7.66%,,,,,,7.66%,,,,7.66%,,,7.66%,7.66%,7.66%,,,,,7.66%,7.66%,,,,7.66%,,,,,,7.66%,,,,,7.66%,7.66%,,,,,,,,,,7.66%,,,,,,,,,,,,,7.66%,,,7.66%,7.66%,7.66%,,7.66%,7.66%,,,,7.66%,,,7.66%,,,,,,7.66%,7.66%,7.66%,,,7.66%,7.66%,,,7.66%,,7.66%,,,7.66%,,,,7.66%,,7.66%,,7.66%,
yone,,4.78%,4.78%,4.78%,,,4.78%,4.78%,,,4.78%,4.78%,,,,,,,,,4.78%,4.78%,4.78%,,4.78%,,,4.78%,,,,,,4.78%,4.78%,4.78%,,,4.78%,,,,,4.78%,,4.78%,,,,,4.78%,,,,,,,4.78%,4.78%,4.78%,,4.78%,,,,,,4.78%,,,,4.78%,,,4.78%,4.78%,4.78%,,,,,4.78%,4.78%,,,,4.78%,,,,,,4.78%,,,,,4.78%,4.78%,,,,,,,,,,4.78%,,,,,,,,,,,,,4.78%,,,4.78%,4.78%,4.78%,,4.78%,4.78%,,,,4.78%,,,4.78%,,,,,,4.78%,4.78%,4.78%,,,4.78%,4.78%,,,4.78%,,4.78%,,4.78%,,,,,4.78%,,4.78%,,4.78%,
yorick,3.27%,,3.27%,,,,,,,,,,,,,,,,,3.27%,3.27%,3.27%,,3.27%,,,3.27%,,,,,,3.27%,,3.27%,3.27%,3.27%,3.27%,3.27%,,3.27%,,3.27%,,3.27%,3.27%,,,,3.27%,3.27%,,,,,,,,,3.27%,,3.27%,,,3.27%,,3.27%,,,,,,,,,3.27%,,,,,3.27%,,,,3.27%,,,,,,,3.27%,,3.27%,3.27%,3.27%,,,3.27%,,,,,,3.27%,,3.27%,3.27%,3.27%,,,,,3.27%,,3.27%,,3.27%,3.27%,,,,,,,3.27%,,3.27%,,,,3.27%,,,3.27%,3.27%,,,3.27%,3.27%,3.27%,3.27%,,,,,,,3.27%,3.27%,3.27%,3.27%,,,,3.27%,3.27%,,,3.27%,,,,,,
yuumi,,,,,7.15%,,,,,7.15%,,,7.15%,,7.15%,7.15%,7.15%,,,,,,,,,,,,7.15%,,,7.15%,,,7.15%,,,,,,,,,7.15%,,,,7.15%,,,,,,,,7.15%,,,,,,,,,,,,7.15%,,7.15%,,,,7.15%,7.15%,,,7.15%,7.15%,,,7.15%,,7.15%,,7.15%,7.15%,7.15%,,,,,,,7.15%,7.15%,7.15%,,,7.15%,,,7.15%,7.15%,,,,,,,,7.15%,7.15%,,7.15%,7.15%,,,,,,,7.15%,7.15%,7.15%,7.15%,,7.15%,,,7.15%,7.15%,7.15%,,,,,,,,,,,7.15%,,,,,,,,7.15%,,7.15%,,,,,,,,,,7.15%,7.15%,7.15%
zac,,,,,,3.14%,,,,,,,,3.14%,,,,3.14%,,,,,,,3.14%,,3.14%,3.14%,3.14%,3.14%,,3.14%,,,,,,,3.14%,3.14%,3.14%,3.14%,,,,,3.14%,,3.14%,3.14%,,,,,,,3.14%,,,,3.14%,,3.14%,3.14%,,,,,3.14%,,3.14%,,,,,,,,,,,,3.14%,,,,,3.14%,,3.14%,3.14%,,,,3.14%,3.14%,,3.14%,,,3.14%,3.14%,,,,3.14%,,,,,3.14%,,,,3.14%,,3.14%,,,,3.14%,,,,,,,,3.14%,3.14%,,,,,3.14%,,,,3.14%,,,,,,,3.14%,3.14%,,,3.14%,3.14%,3.14%,,,3.14%,,,,,,3.14%,,,,,3.14%
zed,,,,,,6.82%,,,,,,,,6.82%,,,,6.82%,,,,,,,6.82%,,6.82%,6.82%,6.82%,6.82%,,6.82%,,,,,,,6.82%,6.82%,6.82%,6.82%,,,,,6.82%,,6.82%,6.82%,,,,,,,6.82%,,,,6.82%,,6.82%,6.82%,,,,,6.82%,,6.82%,,,,,,,,,,,,6.82%,,,,,6.82%,,6.82%,6.82%,,,,6.82%,6.82%,,6.82%,,,6.82%,6.82%,,,,6.82%,,,,,6.82%,,,,6.82%,,6.82%,,,,6.82%,,,,,,,,6.82%,6.82%,,,,,6.82%,,,,6.82%,,,,,,,6.82%,6.82%,,,6.82%,6.82%,6.82%,,,6.82%,,,,,6.82%,,,,,,6.82%
zeri,,,,,,,,,6.89%,6.89%,,,,,,,,,6.89%,,,,6.89%,,,6.89%,,,,,6.89%,,,,,,,,,,,,,6.89%,,,,,,,,6.89%,6.89%,6.89%,6.89%,,,,,,,,,,,6.89%,,,,,,,6.89%,,,,,,,6.89%,,,,,,,,,6.89%,,,,,,,,,,,,,,,,,,,,,6.89%,,6.89%,6.89%,,,,,,,6.89%,,6.89%,,,6.89%,,,,,,,,,6.89%,,,,6.89%,,,6.89%,6.89%,,,,,,,,,,6.89%,6.89%,,,6.89%,,,,,,,6.89%,,,
ziggs,,,,,,,,,0.97%,0.97%,,,,,,,,,0.97%,,,,0.97%,,,0.97%,,,,,0.97%,,,,,,,,,,,,,0.97%,,,,,,,,0.97%,0.97%,0.97%,0.97%,,,,,,,,,,,0.97%,,,,,,,0.97%,,,,,,,0.97%,,,,,,,,,0.97%,,,,,,,,,,,,,,,,,,,,,0.97%,,0.97%,0.97%,,,,,,,0.97%,,0.97%,,,0.97%,,,,,,,,,0.97%,,,,0.97%,,,0.97%,0.97%,,,,,,,,,,0.97%,0.97%,,,0.97%,,,,,,0.97%,,,,
zilean,,,,,3.11%,,,,,3.11%,,,3.11%,,3.11%,3.11%,3.11%,,,,,,,,,,,,3.11%,,,3.11%,,,3.11%,,,,,,,,,3.11%,,,,3.11%,,,,,,,,3.11%,,,,,,,,,,,,3.11%,,3.11%,,,,3.11%,3.11%,,,3.11%,3.11%,,,3.11%,,3.11%,,3.11%,3.11%,3.11%,,,,,,,3.11%,3.11%,3.11%,,,3.11%,,,3.11%,3.11%,,,,,,,,3.11%,3.11%,,3.11%,3.11%,,,,,,,3.11%,3.11%,3.11%,3.11%,,3.11%,,,3.11%,3.11%,3.11%,,,,,,,,,,,3.11%,,,,,,,,3.11%,,3.11%,,,,,3.11%,,,,,,3.11%,3.11%
zoe,,4.27%,4.27%,4.27%,,,4.27%,4.27%,,,4.27%,4.27%,,,,,,,,,4.27%,4.27%,4.27%,,4.27%,,,4.27%,,,,,,4.27%,4.27%,4.27%,,,4.27%,,,,,4.27%,,4.27%,,,,,4.27%,,,,,,,4.27%,4.27%,4.27%,,4.27%,,,,,,4.27%,,,,4.27%,,,4.27%,4.27%,4.27%,,,,,4.27%,4.27%,,,,4.27%,,,,,,4.27%,,,,,4.27%,4.27%,,,,,,,,,,4.27%,,,,,,,,,,,,,4.27%,,,4.27%,4.27%,4.27%,,4.27%,4.27%,,,,4.27%,,,4.27%,,,,,,4.27%,4.27%,4.27%,,,4.27%,4.27%,,,4.27%,,4.27%,,4.27%,4.27%,,,,4.27%,,4.27%,,,
zyra,,,,,2.43%,,,,,2.43%,,,2.43%,,2.43%,2.43%,2.43%,,,,,,,,,,,,2.43%,,,2.43%,,,2.43%,,,,,,,,,2.43%,,,,2.43%,,,,,,,,2.43%,,,,,,,,,,,,2.43%,,2.43%,,,,2.43%,2.43%,,,2.43%,2.43%,,,2.43%,,2.43%,,2.43%,2.43%,2.43%,,,,,,,2.43%,2.43%,2.43%,,,2.43%,,,2.43%,2.43%,,,,,,,,2.43%,2.43%,,2.43%,2.43%,,,,,,,2.43%,2.43%,2.43%,2.43%,,2.43%,,,2.43%,2.43%,2.43%,,,,,,,,,,,2.43%,,,,,,,,2.43%,,2.43%,,,,,2.43%,,,,,2.43%,2.43%,
