,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
vi,,,,,,4.70%,,,,,,,,4.70%,,,,4.70%,,,,,,,4.69%,,,4.69%,4.69%,4.69%,,4.69%,,,,,,,,4.69%,,4.69%,,,,,4.69%,,4.69%,,,,,,,,4.69%,,,,4.69%,,4.69%,4.69%,,,,,4.69%,,4.69%,,,,,,,,,,,,4.68%,,,,,4.68%,,4.68%,4.68%,,,,4.68%,,,,,,4.67%,4.67%,,,,4.67%,,,,,4.67%,,,,4.67%,,4.67%,,,,4.67%,,,,,,,,,4.67%,,,,,4.67%,,,,4.67%,,,,,,,,4.67%,,,4.67%,4.67%,,,,4.66%,,,,,4.66%,4.66%,,,,,
viego,,,,,,14.13%,,,,,,,,14.13%,,,,14.13%,,,,,,,14.12%,,,14.12%,14.12%,14.12%,,14.12%,,,,,,,,14.12%,,14.12%,,,,,14.12%,,14.10%,,,,,,,,14.10%,,,,14.10%,,14.10%,14.10%,,,,,14.10%,,14.10%,,,,,,,,,,,,14.10%,,,,,14.10%,,14.10%,14.10%,,,,14.10%,,,,,,14.09%,14.09%,,,,14.09%,,,,,14.09%,,,,14.09%,,14.09%,,,,14.08%,,,,,,,,,14.08%,,,,,14.08%,,,,14.06%,,,,,,,14.05%,,,,14.05%,14.05%,,,,14.04%,,,,,14.04%,14.04%,,,,,
viktor,,5.74%,5.74%,5.74%,,,5.74%,5.74%,,,5.74%,5.74%,,,,,,,,,5.74%,,,,,,,,,,,,,5.74%,5.74%,,,,,,,,,5.74%,,,,,,,,,,,,,,5.73%,5.73%,,,,,,,,,5.73%,,,,5.73%,,,,,5.73%,,,,,,,,,,,,,,,,5.73%,,,,,5.72%,,,,,,,,,,,5.72%,,,,,,,,,,,,,,,,,5.72%,5.72%,,5.72%,,,,,,,,5.71%,,,,,,5.70%,,5.70%,,,,5.70%,,,,,5.71%,,5.71%,5.71%,,,,,,,,5.71%,
vladimir,3.07%,4.53%,4.53%,4.53%,,,4.53%,4.53%,,,4.53%,4.53%,,,,,,,,3.07%,4.53%,3.07%,,3.07%,,,3.07%,,,,,,3.07%,4.53%,4.53%,3.07%,3.07%,3.07%,3.07%,,3.07%,,3.07%,4.53%,3.07%,3.07%,,,,3.08%,3.08%,,,,,,,4.53%,4.53%,3.08%,,3.08%,,,3.08%,,3.08%,4.53%,,,,4.54%,,,,3.08%,4.54%,,,,3.08%,,,,3.08%,,,,,,,3.08%,4.54%,3.08%,,,,4.54%,3.07%,,,,,,3.07%,,3.07%,3.07%,4.54%,,,,,3.07%,,3.07%,,3.07%,3.07%,,,,,,,4.55%,4.55%,,4.55%,,,3.08%,,,,3.08%,4.55%,,,3.08%,,,4.55%,,4.55%,,,4.55%,,,,,,4.56%,,4.56%,4.56%,3.08%,,,,,,,4.56%,
volibear,2.76%,,,,,3.83%,,,,,,,,3.83%,,,,3.83%,,2.76%,,2.76%,,2.76%,3.83%,,2.76%,3.83%,3.83%,3.83%,,3.83%,2.76%,,,2.76%,2.76%,2.76%,2.76%,3.83%,2.76%,3.83%,2.76%,,2.76%,2.76%,3.83%,,3.84%,2.76%,2.76%,,,,,,3.84%,,,2.76%,3.84%,2.76%,3.84%,3.84%,2.76%,,2.76%,,3.84%,,3.84%,,,,,2.76%,,,,,2.76%,,3.85%,,2.76%,,,3.85%,,3.85%,3.85%,2.76%,,2.76%,3.85%,,,,2.77%,,3.86%,3.86%,,,2.77%,3.86%,2.77%,2.77%,,,3.86%,,,2.77%,3.86%,2.77%,3.86%,2.77%,2.77%,,3.86%,,,,,,,,,3.86%,,2.77%,,,3.86%,2.77%,,,3.87%,2.77%,,,,,,3.88%,3.88%,,,,3.88%,,,,3.87%,,,2.77%,,3.87%,3.87%,,,,,
warwick,2.22%,,,,,3.26%,,,,,,,,3.26%,,,,3.26%,,2.22%,,2.22%,,2.22%,3.26%,,2.22%,3.26%,3.26%,3.26%,,3.26%,2.22%,,,2.22%,2.22%,2.22%,2.22%,3.26%,2.22%,3.26%,2.22%,,2.22%,2.22%,3.26%,,3.27%,2.22%,2.22%,,,,,,3.27%,,,2.22%,3.27%,2.22%,3.27%,3.27%,2.22%,,2.22%,,3.27%,,3.27%,,,,,2.21%,,,,,2.21%,,3.27%,,2.21%,,,3.27%,,3.27%,3.27%,2.21%,,2.21%,3.27%,,,,2.21%,,3.27%,3.27%,,,2.21%,3.27%,2.21%,2.21%,,,3.27%,,,2.21%,3.27%,2.21%,3.27%,2.21%,2.21%,,3.27%,,,,,,,,,3.27%,,2.21%,,,3.27%,2.21%,,,3.28%,2.21%,,,,,,3.28%,3.28%,,,3.28%,,,,,3.29%,,,2.21%,,3.29%,3.29%,,,,,
wukong,6.83%,9.64%,9.64%,7.97%,11.84%,14.13%,9.62%,7.63%,16.82%,18.37%,9.62%,9.62%,13.37%,14.13%,13.12%,11.84%,11.84%,16.54%,16.82%,10.07%,9.64%,7.36%,16.82%,10.07%,16.52%,16.81%,10.06%,14.12%,16.52%,14.12%,18.36%,16.52%,10.06%,9.60%,9.63%,10.06%,6.90%,10.06%,6.90%,16.52%,7.36%,16.52%,10.06%,9.60%,10.06%,10.06%,16.52%,13.41%,16.49%,10.05%,10.05%,18.35%,18.35%,13.71%,16.79%,13.41%,16.49%,9.59%,9.62%,7.37%,14.10%,6.90%,16.49%,16.49%,10.05%,18.35%,10.05%,9.59%,14.10%,11.83%,16.49%,7.64%,18.33%,13.44%,13.44%,5.00%,9.57%,13.11%,13.44%,16.77%,10.04%,11.82%,16.45%,13.11%,7.37%,13.44%,13.11%,16.45%,18.33%,16.45%,14.10%,5.23%,9.57%,10.04%,16.45%,6.23%,11.82%,9.59%,4.65%,11.82%,16.42%,16.42%,13.11%,13.11%,10.04%,16.42%,6.81%,10.04%,9.59%,18.31%,16.42%,16.75%,13.47%,10.04%,16.42%,10.04%,14.09%,10.04%,10.04%,18.31%,16.38%,18.30%,13.50%,13.50%,11.81%,9.55%,7.97%,11.81%,9.55%,14.08%,11.81%,10.03%,13.11%,18.30%,16.38%,6.88%,9.56%,18.29%,14.05%,10.02%,16.70%,18.29%,7.98%,13.56%,5.21%,16.31%,16.31%,9.53%,7.65%,14.05%,16.31%,,18.29%,9.51%,16.30%,9.51%,7.66%,10.01%,13.12%,16.30%,16.30%,18.29%,18.29%,13.12%,9.51%,13.57%
xayah,,,,,,,,,5.94%,5.94%,,,,,,,,,5.94%,,,,5.94%,,,5.94%,,,,,5.94%,,,,,,,,,,,,,,,,,,,,,5.93%,5.93%,5.93%,5.93%,,,,,,,,,,,5.93%,,,,,,,5.93%,,,,,,,5.93%,,,,,,,,,5.93%,,,,,,,,,,,,,,,,,,,,,5.93%,,5.93%,,,,,,,,5.93%,,5.92%,,,,,,,,,,,,5.92%,,,,5.91%,,,5.91%,5.91%,,,,,,,,,,,,,,,,,,,,5.90%,5.90%,,,
xerath,,4.29%,4.29%,4.29%,3.09%,,4.29%,4.29%,,,4.29%,4.29%,3.09%,,3.09%,3.09%,3.09%,,,,4.29%,,,,,,,,,,,,,4.29%,4.29%,,,,,,,,,4.29%,,,,3.08%,,,,,,,,3.08%,,4.29%,4.29%,,,,,,,,,4.29%,,3.08%,,4.29%,,3.07%,3.07%,,4.30%,3.07%,3.07%,,,3.07%,,3.07%,,3.07%,3.07%,,,,,,4.30%,,,3.07%,3.07%,4.30%,,3.07%,,,3.07%,3.07%,,,,,4.30%,,,,3.07%,,,,,,,,,,3.07%,3.07%,3.07%,4.30%,4.30%,3.07%,4.30%,,3.07%,,3.07%,,,,4.29%,,,,,,4.28%,3.05%,4.28%,,,4.28%,4.28%,,,,,,,4.27%,4.27%,,3.05%,,,,,3.05%,4.27%,3.05%
xinzhao,,,,,,6.10%,,,,,,,,6.10%,,,,6.10%,,,,,,,6.09%,,,6.09%,6.09%,6.09%,,6.09%,,,,,,,,6.09%,,6.09%,,,,,6.09%,,6.08%,,,,,,,,6.08%,,,,6.08%,,6.08%,6.08%,,,,,6.08%,,6.08%,,,,,,,,,,,,6.08%,,,,,6.08%,,6.08%,6.08%,,,,6.08%,,,,,,6.07%,6.07%,,,,6.07%,,,,,6.07%,,,,6.07%,,6.07%,,,,6.06%,,,,,,,,,6.06%,,,,,6.06%,,,,6.04%,,,,,,,6.04%,6.04%,,,6.04%,6.04%,,,,,,,,,6.04%,6.04%,,,,,
yasuo,2.95%,7.63%,7.63%,7.63%,,,7.63%,7.63%,1.00%,1.00%,7.63%,7.63%,,,,,,,1.00%,2.95%,7.63%,2.95%,1.00%,2.95%,,1.00%,2.95%,,,,1.00%,,2.95%,7.63%,7.63%,2.95%,2.95%,2.95%,2.95%,,2.95%,,2.95%,7.63%,2.95%,2.95%,,,,2.95%,2.95%,1.00%,1.00%,1.00%,1.00%,,,7.64%,7.64%,2.95%,,2.95%,,,2.95%,1.00%,2.95%,7.64%,,,,7.64%,1.00%,,,2.94%,7.64%,,,1.00%,2.94%,,,,2.94%,,,,1.00%,,,2.94%,7.64%,2.94%,,,,7.64%,2.94%,,,,,,2.94%,,2.94%,2.94%,7.64%,1.00%,,1.00%,,2.94%,,2.94%,,2.94%,2.94%,1.00%,,1.00%,,,,7.64%,7.64%,,7.64%,,,2.94%,,1.00%,,2.94%,7.65%,1.01%,,2.95%,1.01%,1.01%,7.65%,,7.65%,,,7.65%,7.65%,,,,1.01%,7.66%,,,7.66%,2.94%,,,,1.01%,1.01%,,7.66%,
yone,3.95%,4.78%,4.78%,4.78%,,,4.78%,4.78%,,,4.78%,4.78%,,,,,,,,3.95%,4.78%,3.95%,,3.95%,,,3.96%,,,,,,3.96%,4.79%,4.79%,3.96%,3.96%,3.96%,3.96%,,3.96%,,3.96%,4.79%,3.96%,3.96%,,,,3.96%,3.96%,,,,,,,4.78%,4.78%,3.96%,,3.96%,,,3.96%,,3.96%,4.78%,,,,4.78%,,,,3.96%,4.78%,,,,3.96%,,,,3.96%,,,,,,,3.96%,4.78%,3.96%,,,,4.78%,3.96%,,,,,,3.96%,,3.96%,3.96%,4.78%,,,,,3.96%,,3.96%,,3.96%,3.96%,,,,,,,4.78%,4.78%,,4.78%,,,3.96%,,,,3.96%,4.78%,,,3.96%,,,4.78%,,4.78%,,,4.78%,4.78%,,,,,4.78%,,4.78%,,3.96%,,,,,,,4.78%,
yorick,3.27%,,,,,,,,,,,,,,,,,,,3.27%,,3.27%,,3.27%,,,3.27%,,,,,,3.27%,,,3.27%,3.27%,3.27%,3.27%,,3.27%,,3.27%,,3.27%,3.27%,,,,3.27%,3.27%,,,,,,,,,3.27%,,3.27%,,,3.27%,,3.27%,,,,,,,,,3.27%,,,,,3.27%,,,,3.27%,,,,,,,3.27%,,3.27%,,,,,3.27%,,,,,,3.27%,,3.27%,3.27%,,,,,,3.27%,,3.27%,,3.27%,3.27%,,,,,,,,,,,,,3.27%,,,,3.27%,,,,3.26%,,,,,,,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,7.17%,,,,,,,,7.17%,,7.17%,7.17%,7.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17%,,,,,,,,7.17%,,,,,,,,,,,,,,7.17%,,,,7.17%,7.17%,,,7.17%,7.17%,,,7.17%,,7.17%,,7.17%,7.17%,,,,,,,,,7.17%,7.17%,,,7.17%,,,7.17%,7.17%,,,,,,,,,7.17%,,,,,,,,,,7.16%,7.16%,7.16%,,,7.16%,,,7.16%,,7.16%,,,,,,,,,,,7.15%,,,,,,,,,,,,,,,,,,,,7.15%,,7.15%
zac,0.95%,,,,,3.14%,,,,,,,,3.14%,,,,3.14%,,0.95%,,0.95%,,0.95%,3.13%,,0.95%,3.13%,3.13%,3.13%,,3.13%,0.95%,,,0.95%,0.95%,0.95%,0.95%,3.13%,0.95%,3.13%,0.95%,,0.95%,0.95%,3.13%,,3.14%,0.94%,0.94%,,,,,,3.14%,,,0.94%,3.14%,0.94%,3.14%,3.14%,0.94%,,0.94%,,3.14%,,3.14%,,,,,0.94%,,,,,0.94%,,3.14%,,0.94%,,,3.14%,,3.14%,3.14%,0.94%,,0.94%,3.14%,,,,0.94%,,3.14%,3.14%,,,0.94%,3.14%,0.94%,0.94%,,,3.14%,,,0.94%,3.14%,0.94%,3.14%,0.94%,0.94%,,3.14%,,,,,,,,,3.14%,,0.94%,,,3.14%,0.94%,,,3.14%,0.93%,,,,,,3.14%,3.14%,,,3.14%,3.14%,,,,3.14%,,,0.93%,,,3.14%,,,,,
zed,,6.69%,6.69%,6.69%,,6.83%,6.69%,6.69%,,,6.69%,6.69%,,6.83%,,,,6.83%,,,6.69%,,,,6.83%,,,6.83%,6.83%,6.83%,,6.83%,,6.70%,6.70%,,,,,6.83%,,6.83%,,6.70%,,,6.83%,,6.83%,,,,,,,,6.83%,6.70%,6.70%,,6.83%,,6.83%,6.83%,,,,6.70%,6.83%,,6.83%,6.70%,,,,,6.70%,,,,,,6.83%,,,,,6.83%,,6.83%,6.83%,,6.70%,,6.83%,,,6.69%,,,6.82%,6.82%,,,,6.82%,,,6.69%,,6.82%,,,,6.82%,,6.82%,,,,6.82%,,,,,6.70%,6.70%,,6.70%,6.82%,,,,,6.82%,,6.70%,,6.82%,,,,6.70%,,6.70%,6.82%,6.82%,6.70%,6.70%,6.82%,6.82%,,,6.69%,6.82%,6.69%,6.69%,,,6.82%,,,,,6.69%,
zeri,,,,,,,,,6.98%,6.98%,,,,,,,,,6.98%,,,,6.98%,,,6.98%,,,,,6.98%,,,,,,,,,,,,,,,,,,,,,6.97%,6.97%,6.97%,6.97%,,,,,,,,,,,6.97%,,,,,,,6.96%,,,,,,,6.96%,,,,,,,,,6.96%,,,,,,,,,,,,,,,,,,,,,6.95%,,6.95%,,,,,,,,6.95%,,6.94%,,,,,,,,,,,,6.94%,,,,6.92%,,,6.91%,6.91%,,,,,,,,,,,6.89%,,,,,,,,,,6.89%,,,
ziggs,,0.53%,0.53%,0.53%,,,0.53%,0.53%,0.97%,0.97%,0.53%,0.53%,,,,,,,0.97%,,0.53%,,0.97%,,,0.97%,,,,,0.97%,,,0.53%,0.53%,,,,,,,,,0.53%,,,,,,,,0.97%,0.97%,0.97%,0.97%,,,0.53%,0.53%,,,,,,,0.97%,,0.53%,,,,0.53%,0.97%,,,,0.53%,,,0.97%,,,,,,,,,0.97%,,,,0.53%,,,,,0.53%,,,,,,,,,,,0.53%,0.97%,,0.97%,,,,,,,,0.97%,,0.97%,,,,0.53%,0.53%,,0.53%,,,,,0.97%,,,0.53%,0.97%,,,0.97%,0.97%,0.53%,,0.53%,,,0.53%,0.53%,,,,0.97%,0.53%,,0.53%,0.53%,,,,,0.97%,,,0.53%,
zilean,,,,,3.11%,,,,,,,,3.11%,,3.11%,3.11%,3.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11%,,,,,,,,3.11%,,,,,,,,,,,,,,3.11%,,,,3.11%,3.11%,,,3.11%,3.11%,,,3.11%,,3.11%,,3.11%,3.11%,,,,,,,,,3.11%,3.11%,,,3.11%,,,3.11%,3.11%,,,,,,,,,3.11%,,,,,,,,,,3.11%,3.11%,3.11%,,,3.11%,,,3.11%,,3.11%,,,,,,,,,,,3.12%,,,,,,,,,,,,,,,3.11%,,,,,,,3.12%
zoe,,4.27%,4.27%,4.27%,0.83%,,4.27%,4.27%,,,4.27%,4.27%,0.83%,,0.83%,0.83%,0.83%,,,,4.27%,,,,,,,,,,,,,4.27%,4.27%,,,,,,,,,4.27%,,,,0.83%,,,,,,,,0.83%,,4.27%,4.27%,,,,,,,,,4.27%,,0.83%,,4.27%,,0.83%,0.83%,,4.27%,0.83%,0.83%,,,0.83%,,0.83%,,0.83%,0.83%,,,,,,4.27%,,,0.83%,0.83%,4.27%,,0.83%,,,0.83%,0.83%,,,,,4.27%,,,,0.83%,,,,,,,,,,0.83%,0.83%,0.83%,4.27%,4.27%,0.83%,4.27%,,0.83%,,0.83%,,,,4.27%,,,,,,4.27%,0.83%,4.27%,,,4.27%,4.27%,,,,,4.27%,,4.27%,4.27%,,0.83%,,,,,0.83%,,0.83%
zyra,,,,,2.41%,0.79%,,,,,,,2.41%,0.79%,2.41%,2.41%,2.41%,0.79%,,,,,,,0.79%,,,0.79%,0.79%,0.79%,,0.79%,,,,,,,,0.79%,,0.79%,,,,,0.79%,2.42%,0.79%,,,,,,,2.42%,0.79%,,,,0.79%,,0.79%,0.79%,,,,,0.79%,2.42%,0.79%,,,2.42%,2.42%,,,2.42%,2.42%,,,2.42%,0.79%,2.42%,,2.42%,2.42%,0.79%,,0.79%,0.79%,,,,0.79%,2.42%,2.42%,,,2.42%,0.79%,0.79%,2.42%,2.42%,,0.79%,,,,,0.79%,,2.42%,,0.79%,,0.79%,,,,0.79%,,2.42%,2.42%,2.42%,,,2.42%,,0.79%,2.42%,,2.42%,,0.79%,,,,0.79%,,,,,2.42%,,0.79%,0.79%,,,0.79%,0.79%,,,,0.79%,,,,2.43%,0.79%,0.79%,,,2.43%,,
