,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
veigar,,0.55%,0.55%,0.55%,,,0.55%,0.55%,,,0.55%,0.55%,,,,,,,,,0.55%,0.55%,0.55%,,0.55%,,,0.55%,,,,,,0.55%,0.55%,0.55%,,,0.55%,,,,,0.55%,,0.55%,,,,,0.55%,,,,,,,0.55%,0.55%,0.55%,,0.55%,,,,,,0.55%,,,,0.55%,,,0.55%,0.55%,0.55%,,,,,0.55%,0.55%,,,,0.55%,,,,,,0.55%,,,,,0.55%,0.55%,,,,,,,,,,0.55%,,,,,,,,,,,,,0.55%,,,0.55%,0.55%,0.55%,,0.55%,0.55%,,,,0.55%,,,0.55%,,,,,,,0.55%,0.55%,,,0.55%,0.55%,,,0.55%,,0.55%,,0.55%,0.55%,,,,0.55%,,0.55%,,0.55%,
velkoz,,,,,0.81%,,,,,0.81%,,,0.81%,,0.81%,0.81%,0.81%,,,,,,,,,,,,0.81%,,,0.81%,,,0.81%,,,,,,,,,0.81%,,,,0.81%,,,,,,,,0.81%,,,,,,,,,,,,0.81%,,0.81%,,,,0.81%,0.81%,,,0.81%,0.81%,,,0.81%,,0.81%,,0.81%,0.81%,0.81%,,,,,,,0.81%,0.81%,0.81%,,,0.81%,,,0.81%,0.81%,,,,,,,,0.81%,0.81%,,0.81%,0.81%,,,,,,,0.81%,0.81%,0.81%,0.81%,,0.81%,,,0.81%,0.81%,0.81%,,,,,,,,,,,,,,,,,,,0.81%,,0.81%,,,,,0.81%,,,,,0.81%,0.81%,0.81%
vex,,3.51%,3.51%,3.51%,,,3.51%,3.51%,,,3.51%,3.51%,,,,,,,,,3.51%,3.51%,3.51%,,3.51%,,,3.51%,,,,,,3.51%,3.51%,3.51%,,,3.51%,,,,,3.51%,,3.51%,,,,,3.51%,,,,,,,3.51%,3.51%,3.51%,,3.51%,,,,,,3.51%,,,,3.51%,,,3.51%,3.51%,3.51%,,,,,3.51%,3.51%,,,,3.51%,,,,,,3.51%,,,,,3.51%,3.51%,,,,,,,,,,3.51%,,,,,,,,,,,,,3.51%,,,3.51%,3.51%,3.51%,,3.51%,3.51%,,,,3.51%,,,3.51%,,,,,,3.51%,3.51%,,,,3.51%,3.51%,,,3.51%,,3.51%,,3.51%,3.51%,,,,3.51%,,3.51%,,3.51%,
vi,,,,,,2.15%,,,,,,,,2.15%,,,,2.15%,,,,,,,2.15%,,2.15%,2.15%,2.15%,2.15%,,2.15%,,,,,,,2.15%,2.15%,2.15%,2.15%,,,,,2.15%,,2.15%,2.15%,,,,,,,2.15%,,,,2.15%,,2.15%,2.15%,,,,,2.15%,,2.15%,,,,,,,,,,,,2.15%,,,,,2.15%,,2.15%,2.15%,,,,2.15%,2.15%,,2.15%,,,2.15%,2.15%,,,,2.15%,,,,,2.15%,,,,2.15%,,2.15%,,,,2.15%,,,,,,,,2.15%,2.15%,,,,,2.15%,,,,2.15%,,,,,,,,2.15%,,,2.15%,2.15%,2.15%,,,2.15%,,,,,2.15%,2.15%,,,,,2.15%
viego,,,,,,11.02%,,,,,,,,11.02%,,,,11.02%,,,,,,,11.02%,,11.02%,11.02%,11.02%,11.02%,,11.02%,,,,,,,11.02%,11.02%,11.02%,11.02%,,,,,11.02%,,11.02%,11.02%,,,,,,,11.02%,,,,11.02%,,11.02%,11.02%,,,,,11.02%,,11.02%,,,,,,,,,,,,11.02%,,,,,11.02%,,11.02%,11.02%,,,,11.02%,11.02%,,11.02%,,,11.02%,11.02%,,,,11.02%,,,,,11.02%,,,,11.02%,,11.02%,,,,11.02%,,,,,,,,11.02%,11.02%,,,,,11.02%,,,,11.02%,,,,,,,11.02%,,,,11.02%,11.02%,11.02%,,,11.02%,,,,,11.02%,11.02%,,,,,11.02%
viktor,,4.21%,4.21%,4.21%,,,4.21%,4.21%,,,4.21%,4.21%,,,,,,,,,4.21%,4.21%,4.21%,,4.21%,,,4.21%,,,,,,4.21%,4.21%,4.21%,,,4.21%,,,,,4.21%,,4.21%,,,,,4.21%,,,,,,,4.21%,4.21%,4.21%,,4.21%,,,,,,4.21%,,,,4.21%,,,4.21%,4.21%,4.21%,,,,,4.21%,4.21%,,,,4.21%,,,,,,4.21%,,,,,4.21%,4.21%,,,,,,,,,,4.21%,,,,,,,,,,,,,4.21%,,,4.21%,4.21%,4.21%,,4.21%,4.21%,,,,4.21%,,,4.21%,,,,,,4.21%,4.21%,4.21%,,,,4.21%,,,4.21%,,4.21%,,4.21%,4.21%,,,,4.21%,,4.21%,,4.21%,
vladimir,,10.55%,10.55%,10.55%,,,10.55%,10.55%,,,10.55%,10.55%,,,,,,,,,10.55%,10.55%,10.55%,,10.55%,,,10.55%,,,,,,10.55%,10.55%,10.55%,,,10.55%,,,,,10.55%,,10.55%,,,,,10.55%,,,,,,,10.55%,10.55%,10.55%,,10.55%,,,,,,10.55%,,,,10.55%,,,10.55%,10.55%,10.55%,,,,,10.55%,10.55%,,,,10.55%,,,,,,10.55%,,,,,10.55%,10.55%,,,,,,,,,,10.55%,,,,,,,,,,,,,10.55%,,,10.55%,10.55%,10.55%,,10.55%,10.55%,,,,10.55%,,,10.55%,,,,,,10.55%,10.55%,10.55%,,,10.55%,,,,10.55%,,10.55%,,10.55%,10.55%,,,,10.55%,,10.55%,,10.55%,
volibear,,,,,,4.50%,,,,,,,,4.50%,,,,4.50%,,,,,,,4.50%,,4.50%,4.50%,4.50%,4.50%,,4.50%,,,,,,,4.50%,4.50%,4.50%,4.50%,,,,,4.50%,,4.50%,4.50%,,,,,,,4.50%,,,,4.50%,,4.50%,4.50%,,,,,4.50%,,4.50%,,,,,,,,,,,,4.50%,,,,,4.50%,,4.50%,4.50%,,,,4.50%,4.50%,,4.50%,,,4.50%,4.50%,,,,4.50%,,,,,4.50%,,,,4.50%,,4.50%,,,,4.50%,,,,,,,,4.50%,4.50%,,,,,4.50%,,,,4.50%,,,,,,,4.50%,4.50%,,,,4.50%,4.50%,,,4.50%,,,,,4.50%,4.50%,,,,,4.50%
warwick,,,,,,4.82%,,,,,,,,4.82%,,,,4.82%,,,,,,,4.82%,,4.82%,4.82%,4.82%,4.82%,,4.82%,,,,,,,4.82%,4.82%,4.82%,4.82%,,,,,4.82%,,4.82%,4.82%,,,,,,,4.82%,,,,4.82%,,4.82%,4.82%,,,,,4.82%,,4.82%,,,,,,,,,,,,4.82%,,,,,4.82%,,4.82%,4.82%,,,,4.82%,4.82%,,4.82%,,,4.82%,4.82%,,,,4.82%,,,,,4.82%,,,,4.82%,,4.82%,,,,4.82%,,,,,,,,4.82%,4.82%,,,,,4.82%,,,,4.82%,,,,,,,4.82%,4.82%,,,4.82%,,4.82%,,,4.82%,,,,,4.82%,4.82%,,,,,4.82%
wukong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xayah,,,,,,,,,1.04%,1.04%,,,,,,,,,1.04%,,,,1.04%,,,1.04%,,,,,1.04%,,,,,,,,,,,,,1.04%,,,,,,,,1.04%,1.04%,1.04%,1.04%,,,,,,,,,,,1.04%,,,,,,,1.04%,,,,,,,1.04%,,,,,,,,,1.04%,,,,,,,,,,,,,,,,,,,,,1.04%,,1.04%,1.04%,,,,,,,1.04%,,1.04%,,,1.04%,,,,,,,,,1.04%,,,,1.04%,,,1.04%,1.04%,,,,,,,,,,1.04%,,,,1.04%,,,,,,1.04%,1.04%,,,
xerath,,4.99%,4.99%,4.99%,,,4.99%,4.99%,,,4.99%,4.99%,,,,,,,,,4.99%,4.99%,4.99%,,4.99%,,,4.99%,,,,,,4.99%,4.99%,4.99%,,,4.99%,,,,,4.99%,,4.99%,,,,,4.99%,,,,,,,4.99%,4.99%,4.99%,,4.99%,,,,,,4.99%,,,,4.99%,,,4.99%,4.99%,4.99%,,,,,4.99%,4.99%,,,,4.99%,,,,,,4.99%,,,,,4.99%,4.99%,,,,,,,,,,4.99%,,,,,,,,,,,,,4.99%,,,4.99%,4.99%,4.99%,,4.99%,4.99%,,,,4.99%,,,4.99%,,,,,,4.99%,4.99%,4.99%,,,4.99%,4.99%,,,4.99%,,,,4.99%,4.99%,,,,4.99%,,4.99%,,4.99%,
xinzhao,,,,,,4.13%,,,,,,,,4.13%,,,,4.13%,,,,,,,4.13%,,4.13%,4.13%,4.13%,4.13%,,4.13%,,,,,,,4.13%,4.13%,4.13%,4.13%,,,,,4.13%,,4.13%,4.13%,,,,,,,4.13%,,,,4.13%,,4.13%,4.13%,,,,,4.13%,,4.13%,,,,,,,,,,,,4.13%,,,,,4.13%,,4.13%,4.13%,,,,4.13%,4.13%,,4.13%,,,4.13%,4.13%,,,,4.13%,,,,,4.13%,,,,4.13%,,4.13%,,,,4.13%,,,,,,,,4.13%,4.13%,,,,,4.13%,,,,4.13%,,,,,,,4.13%,4.13%,,,4.13%,4.13%,4.13%,,,,,,,,4.13%,4.13%,,,,,4.13%
yasuo,,20.01%,20.01%,20.01%,,,20.01%,20.01%,,,20.01%,20.01%,,,,,,,,,20.01%,20.01%,20.01%,,20.01%,,,20.01%,,,,,,20.01%,20.01%,20.01%,,,20.01%,,,,,20.01%,,20.01%,,,,,20.01%,,,,,,,20.01%,20.01%,20.01%,,20.01%,,,,,,20.01%,,,,20.01%,,,20.01%,20.01%,20.01%,,,,,20.01%,20.01%,,,,20.01%,,,,,,20.01%,,,,,20.01%,20.01%,,,,,,,,,,20.01%,,,,,,,,,,,,,20.01%,,,20.01%,20.01%,20.01%,,20.01%,20.01%,,,,20.01%,,,20.01%,,,,,,20.01%,20.01%,20.01%,,,20.01%,20.01%,,,20.01%,,20.01%,,,20.01%,,,,20.01%,,20.01%,,20.01%,
yone,,4.78%,4.78%,4.78%,,,4.78%,4.78%,,,4.78%,4.78%,,,,,,,,,4.78%,4.78%,4.78%,,4.78%,,,4.78%,,,,,,4.78%,4.78%,4.78%,,,4.78%,,,,,4.78%,,4.78%,,,,,4.78%,,,,,,,4.78%,4.78%,4.78%,,4.78%,,,,,,4.78%,,,,4.78%,,,4.78%,4.78%,4.78%,,,,,4.78%,4.78%,,,,4.78%,,,,,,4.78%,,,,,4.78%,4.78%,,,,,,,,,,4.78%,,,,,,,,,,,,,4.78%,,,4.78%,4.78%,4.78%,,4.78%,4.78%,,,,4.78%,,,4.78%,,,,,,4.78%,4.78%,4.78%,,,4.78%,4.78%,,,4.78%,,4.78%,,4.78%,,,,,4.78%,,4.78%,,4.78%,
yorick,12.06%,,12.06%,,,,,,,,,,,,,,,,,12.06%,12.06%,12.06%,,12.06%,,,12.06%,,,,,,12.06%,,12.06%,12.06%,12.06%,12.06%,12.06%,,12.06%,,12.06%,,12.06%,12.06%,,,,12.06%,12.06%,,,,,,,,,12.06%,,12.06%,,,12.06%,,12.06%,,,,,,,,,12.06%,,,,,12.06%,,,,12.06%,,,,,,,12.06%,,12.06%,12.06%,12.06%,,,12.06%,,,,,,12.06%,,12.06%,12.06%,12.06%,,,,,12.06%,,12.06%,,12.06%,12.06%,,,,,,,12.06%,,12.06%,,,,12.06%,,,12.06%,12.06%,,,12.06%,12.06%,12.06%,12.06%,,,,,,,12.06%,12.06%,12.06%,12.06%,,,,12.06%,12.06%,,,12.06%,,,,,,
yuumi,,,,,13.03%,,,,,13.03%,,,13.03%,,13.03%,13.03%,13.03%,,,,,,,,,,,,13.03%,,,13.03%,,,13.03%,,,,,,,,,13.03%,,,,13.03%,,,,,,,,13.03%,,,,,,,,,,,,13.03%,,13.03%,,,,13.03%,13.03%,,,13.03%,13.03%,,,13.03%,,13.03%,,13.03%,13.03%,13.03%,,,,,,,13.03%,13.03%,13.03%,,,13.03%,,,13.03%,13.03%,,,,,,,,13.03%,13.03%,,13.03%,13.03%,,,,,,,13.03%,13.03%,13.03%,13.03%,,13.03%,,,13.03%,13.03%,13.03%,,,,,,,,,,,13.03%,,,,,,,,13.03%,,13.03%,,,,,,,,,,13.03%,13.03%,13.03%
zac,,,,,,2.16%,,,,,,,,2.16%,,,,2.16%,,,,,,,2.16%,,2.16%,2.16%,2.16%,2.16%,,2.16%,,,,,,,2.16%,2.16%,2.16%,2.16%,,,,,2.16%,,2.16%,2.16%,,,,,,,2.16%,,,,2.16%,,2.16%,2.16%,,,,,2.16%,,2.16%,,,,,,,,,,,,2.16%,,,,,2.16%,,2.16%,2.16%,,,,2.16%,2.16%,,2.16%,,,2.16%,2.16%,,,,2.16%,,,,,2.16%,,,,2.16%,,2.16%,,,,2.16%,,,,,,,,2.16%,2.16%,,,,,2.16%,,,,2.16%,,,,,,,2.16%,2.16%,,,2.16%,2.16%,2.16%,,,2.16%,,,,,,2.16%,,,,,2.16%
zed,,,,,,28.52%,,,,,,,,28.52%,,,,28.52%,,,,,,,28.52%,,28.52%,28.52%,28.52%,28.52%,,28.52%,,,,,,,28.52%,28.52%,28.52%,28.52%,,,,,28.52%,,28.52%,28.52%,,,,,,,28.52%,,,,28.52%,,28.52%,28.52%,,,,,28.52%,,28.52%,,,,,,,,,,,,28.52%,,,,,28.52%,,28.52%,28.52%,,,,28.52%,28.52%,,28.52%,,,28.52%,28.52%,,,,28.52%,,,,,28.52%,,,,28.52%,,28.52%,,,,28.52%,,,,,,,,28.52%,28.52%,,,,,28.52%,,,,28.52%,,,,,,,28.52%,28.52%,,,28.52%,28.52%,28.52%,,,28.52%,,,,,28.52%,,,,,,28.52%
zeri,,,,,,,,,2.03%,2.03%,,,,,,,,,2.03%,,,,2.03%,,,2.03%,,,,,2.03%,,,,,,,,,,,,,2.03%,,,,,,,,2.03%,2.03%,2.03%,2.03%,,,,,,,,,,,2.03%,,,,,,,2.03%,,,,,,,2.03%,,,,,,,,,2.03%,,,,,,,,,,,,,,,,,,,,,2.03%,,2.03%,2.03%,,,,,,,2.03%,,2.03%,,,2.03%,,,,,,,,,2.03%,,,,2.03%,,,2.03%,2.03%,,,,,,,,,,2.03%,2.03%,,,2.03%,,,,,,,2.03%,,,
ziggs,,,,,,,,,0.18%,0.18%,,,,,,,,,0.18%,,,,0.18%,,,0.18%,,,,,0.18%,,,,,,,,,,,,,0.18%,,,,,,,,0.18%,0.18%,0.18%,0.18%,,,,,,,,,,,0.18%,,,,,,,0.18%,,,,,,,0.18%,,,,,,,,,0.18%,,,,,,,,,,,,,,,,,,,,,0.18%,,0.18%,0.18%,,,,,,,0.18%,,0.18%,,,0.18%,,,,,,,,,0.18%,,,,0.18%,,,0.18%,0.18%,,,,,,,,,,0.18%,0.18%,,,0.18%,,,,,,0.18%,,,,
zilean,,,,,1.40%,,,,,1.40%,,,1.40%,,1.40%,1.40%,1.40%,,,,,,,,,,,,1.40%,,,1.40%,,,1.40%,,,,,,,,,1.40%,,,,1.40%,,,,,,,,1.40%,,,,,,,,,,,,1.40%,,1.40%,,,,1.40%,1.40%,,,1.40%,1.40%,,,1.40%,,1.40%,,1.40%,1.40%,1.40%,,,,,,,1.40%,1.40%,1.40%,,,1.40%,,,1.40%,1.40%,,,,,,,,1.40%,1.40%,,1.40%,1.40%,,,,,,,1.40%,1.40%,1.40%,1.40%,,1.40%,,,1.40%,1.40%,1.40%,,,,,,,,,,,1.40%,,,,,,,,1.40%,,1.40%,,,,,1.40%,,,,,,1.40%,1.40%
zoe,,8.07%,8.07%,8.07%,,,8.07%,8.07%,,,8.07%,8.07%,,,,,,,,,8.07%,8.07%,8.07%,,8.07%,,,8.07%,,,,,,8.07%,8.07%,8.07%,,,8.07%,,,,,8.07%,,8.07%,,,,,8.07%,,,,,,,8.07%,8.07%,8.07%,,8.07%,,,,,,8.07%,,,,8.07%,,,8.07%,8.07%,8.07%,,,,,8.07%,8.07%,,,,8.07%,,,,,,8.07%,,,,,8.07%,8.07%,,,,,,,,,,8.07%,,,,,,,,,,,,,8.07%,,,8.07%,8.07%,8.07%,,8.07%,8.07%,,,,8.07%,,,8.07%,,,,,,8.07%,8.07%,8.07%,,,8.07%,8.07%,,,8.07%,,8.07%,,8.07%,8.07%,,,,8.07%,,8.07%,,,
zyra,,,,,2.05%,,,,,2.05%,,,2.05%,,2.05%,2.05%,2.05%,,,,,,,,,,,,2.05%,,,2.05%,,,2.05%,,,,,,,,,2.05%,,,,2.05%,,,,,,,,2.05%,,,,,,,,,,,,2.05%,,2.05%,,,,2.05%,2.05%,,,2.05%,2.05%,,,2.05%,,2.05%,,2.05%,2.05%,2.05%,,,,,,,2.05%,2.05%,2.05%,,,2.05%,,,2.05%,2.05%,,,,,,,,2.05%,2.05%,,2.05%,2.05%,,,,,,,2.05%,2.05%,2.05%,2.05%,,2.05%,,,2.05%,2.05%,2.05%,,,,,,,,,,,2.05%,,,,,,,,2.05%,,2.05%,,,,,2.05%,,,,,2.05%,2.05%,
